coc_code,year,pitr_sheltered_persons_in_families,pitr_unsheltered_persons_in_families,pitr_overall_persons_in_families,pitr_sheltered_non_hispanic_persons_in_families,pitr_unsheltered_non_hispanic_persons_in_families,pitr_sheltered_hispanic_persons_in_families,pitr_unsheltered_hispanic_persons_in_families,pitr_overall_non_hispanic_persons_in_families,pitr_overall_hispanic_persons_in_families,pitr_sheltered_white_persons_in_families,pitr_unsheltered_white_persons_in_families,pitr_sheltered_black_persons_in_families,pitr_unsheltered_black_persons_in_families,pitr_sheltered_asian_pacific_islander_persons_in_families,pitr_unsheltered_asian_pacific_islander_persons_in_families,pitr_sheltered_native_american_alaskan_persons_in_families,pitr_unsheltered_native_american_alaskan_persons_in_families,pitr_sheltered_other_multi_racial_persons_in_families,pitr_unsheltered_other_multi_racial_persons_in_families,pitr_overall_white_persons_in_families,pitr_overall_black_persons_in_families,pitr_overall_asian_pacific_islander_persons_in_families,pitr_overall_native_american_alaskan_persons_in_families,pitr_overall_other_multi_racial_persons_in_families,pitr_sheltered_persons_in_households,pitr_unsheltered_persons_in_households,pitr_overall_persons_in_households,pitr_sheltered_non_hispanic_persons_in_households,pitr_unsheltered_non_hispanic_persons_in_households,pitr_overall_non_hispanic_persons_in_households,pitr_sheltered_hispanic_persons_in_households,pitr_unsheltered_hispanic_persons_in_households,pitr_overall_hispanic_persons_in_households,pitr_sheltered_white_persons_in_households,pitr_unsheltered_white_persons_in_households,pitr_overall_white_persons_in_households,pitr_sheltered_black_persons_in_households,pitr_unsheltered_black_persons_in_households,pitr_overall_black_persons_in_households,pitr_sheltered_asian_pacific_islander_persons_in_households,pitr_unsheltered_asian_pacific_islander_persons_in_households,pitr_overall_asian_pacific_islander_persons_in_households,pitr_sheltered_native_american_alaskan_persons_in_households,pitr_unsheltered_native_american_alaskan_persons_in_households,pitr_overall_native_american_alaskan_persons_in_households,pitr_sheltered_other_multi_racial_persons_in_households,pitr_unsheltered_other_multi_racial_persons_in_households,pitr_overall_other_multi_racial_persons_in_households,pitr_sheltered_persons_in_youth_families,pitr_unsheltered_persons_in_youth_families,pitr_overall_persons_in_youth_families,pitr_sheltered_persons_in_youth_households,pitr_unsheltered_persons_in_youth_households,pitr_overall_persons_in_youth_households,pitr_sheltered_non_hispanic_persons_in_youth_households,pitr_unsheltered_non_hispanic_persons_in_youth_households,pitr_overall_non_hispanic_persons_in_youth_households,pitr_sheltered_hispanic_persons_in_youth_households,pitr_unsheltered_hispanic_persons_in_youth_households,pitr_overall_hispanic_persons_in_youth_households,pitr_sheltered_white_persons_in_youth_households,pitr_unsheltered_white_persons_in_youth_households,pitr_overall_white_persons_in_youth_households,pitr_sheltered_black_persons_in_youth_households,pitr_unsheltered_black_persons_in_youth_households,pitr_overall_black_persons_in_youth_households,pitr_sheltered_asian_pacific_islander_persons_in_youth_households,pitr_unsheltered_asian_pacific_islander_persons_in_youth_households,pitr_overall_asian_pacific_islander_persons_in_youth_households,pitr_sheltered_native_american_alaskan_persons_in_youth_households,pitr_unsheltered_native_american_alaskan_persons_in_youth_households,pitr_overall_native_american_alaskan_persons_in_youth_households,pitr_sheltered_other_multi_racial_persons_in_youth_households,pitr_unsheltered_other_multi_racial_persons_in_youth_households,pitr_overall_other_multi_racial_persons_in_youth_households,pitr_sheltered_non_hispanic_persons_in_youth_families,pitr_unsheltered_non_hispanic_persons_in_youth_families,pitr_overall_non_hispanic_persons_in_youth_families,pitr_sheltered_hispanic_persons_in_youth_families,pitr_unsheltered_hispanic_persons_in_youth_families,pitr_overall_hispanic_persons_in_youth_families,pitr_sheltered_white_persons_in_youth_families,pitr_unsheltered_white_persons_in_youth_families,pitr_overall_white_persons_in_youth_families,pitr_sheltered_black_persons_in_youth_families,pitr_unsheltered_black_persons_in_youth_families,pitr_overall_black_persons_in_youth_families,pitr_sheltered_asian_pacific_islander_persons_in_youth_families,pitr_unsheltered_asian_pacific_islander_persons_in_youth_families,pitr_overall_asian_pacific_islander_persons_in_youth_families,pitr_sheltered_native_american_alaskan_persons_in_youth_families,pitr_unsheltered_native_american_alaskan_persons_in_youth_families,pitr_overall_native_american_alaskan_persons_in_youth_families,pitr_sheltered_other_multi_racial_persons_in_youth_families,pitr_unsheltered_other_multi_racial_persons_in_youth_families,pitr_overall_other_multi_racial_persons_in_youth_families,pitr_sheltered_persons_in_veteran_households,pitr_unsheltered_persons_in_veteran_households,pitr_overall_persons_in_veteran_households,pitr_sheltered_non_hispanic_persons_in_veteran_households,pitr_unsheltered_non_hispanic_persons_in_veteran_households,pitr_overall_non_hispanic_persons_in_veteran_households,pitr_sheltered_hispanic_persons_in_veteran_households,pitr_unsheltered_hispanic_persons_in_veteran_households,pitr_overall_hispanic_persons_in_veteran_households,pitr_sheltered_white_persons_in_veteran_households,pitr_unsheltered_white_persons_in_veteran_households,pitr_overall_white_persons_in_veteran_households,pitr_sheltered_black_persons_in_veteran_households,pitr_unsheltered_black_persons_in_veteran_households,pitr_overall_black_persons_in_veteran_households,pitr_sheltered_asian_pacific_islander_persons_in_veteran_households,pitr_unsheltered_asian_pacific_islander_persons_in_veteran_households,pitr_overall_asian_pacific_islander_persons_in_veteran_households,pitr_sheltered_native_american_alaskan_persons_in_veteran_households,pitr_unsheltered_native_american_alaskan_persons_in_veteran_households,pitr_overall_native_american_alaskan_persons_in_veteran_households,pitr_sheltered_other_multi_racial_persons_in_veteran_households,pitr_unsheltered_other_multi_racial_persons_in_veteran_households,pitr_overall_other_multi_racial_persons_in_veteran_households
CA-504,2017,319,7,326,155,3,164,4,158,168,196,2,26,0,9,0,50,1,38,4,198,26,9,51,42,988,1847,2835,738,1400,2138,250,447,697,762,1228,1990,54,165,219,19,38,57,72,101,173,81,315,396,3,3,6,52,486,538,39,316,355,13,170,183,39,269,308,2,27,29,3,28,31,3,55,58,5,107,112,1,3,4,2,0,2,0,3,3,0,0,0,1,0,1,1,0,1,1,0,1,66,145,211,62,117,179,4,28,32,51,104,155,8,27,35,1,0,1,1,6,7,5,8,13
CA-505,2017,184,71,255,118,45,66,26,163,92,60,13,94,34,2,1,12,21,16,2,73,128,3,33,18,696,911,1607,566,749,1315,130,162,292,297,505,802,293,242,535,15,34,49,50,116,166,41,14,55,7,5,12,37,36,73,28,27,55,9,9,18,6,18,24,25,11,36,0,3,3,5,3,8,1,1,2,5,3,8,2,2,4,3,3,6,4,2,6,0,0,0,0,0,0,0,0,0,50,49,99,43,43,86,7,6,13,24,28,52,18,14,32,1,1,2,3,5,8,4,1,5
CA-506,2017,429,216,645,163,0,266,216,163,482,356,144,44,72,4,0,3,0,22,0,500,116,4,3,22,850,2514,3364,429,596,1025,421,1918,2339,686,1888,2574,92,259,351,19,0,19,10,0,10,43,367,410,7,2,9,45,591,636,20,53,73,25,538,563,35,445,480,5,116,121,0,0,0,1,0,1,4,30,34,2,0,2,5,2,7,5,1,6,2,1,3,0,0,0,0,0,0,0,0,0,67,56,123,54,0,54,13,56,69,49,34,83,10,2,12,2,0,2,3,0,3,3,20,23
CA-507,2017,170,30,200,98,19,72,11,117,83,105,19,25,8,10,0,5,0,25,3,124,33,10,5,28,409,708,1117,316,604,920,93,104,197,287,433,720,64,108,172,18,6,24,11,18,29,29,143,172,3,1,4,15,116,131,12,103,115,3,13,16,8,60,68,7,35,42,0,0,0,0,0,0,0,21,21,1,0,1,2,1,3,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,27,67,94,26,62,88,1,5,6,22,43,65,4,10,14,0,0,0,1,2,3,0,12,12
CA-508,2017,234,169,403,62,119,172,50,181,222,150,114,2,16,2,0,63,4,17,35,264,18,2,67,52,450,1799,2249,240,1219,1459,210,580,790,324,999,1323,14,139,153,4,8,12,72,84,156,36,569,605,3,10,13,16,583,599,8,352,360,8,231,239,9,290,299,0,45,45,0,0,0,5,18,23,2,230,232,0,9,9,3,1,4,1,6,7,0,2,2,0,0,0,2,0,2,0,2,2,19,217,236,17,173,190,2,44,46,18,120,138,0,5,5,0,0,0,1,29,30,0,63,63
CA-509,2017,48,11,59,42,8,6,3,50,9,41,5,0,0,1,1,0,4,6,1,46,0,2,4,7,160,1078,1238,132,989,1121,28,89,117,129,897,1026,4,30,34,4,6,10,13,139,152,10,6,16,4,1,5,23,24,47,21,19,40,2,5,7,20,16,36,0,2,2,1,1,2,2,5,7,0,0,0,4,0,4,0,1,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24,10,11,21,1,2,3,8,8,16,0,0,0,1,1,2,1,2,3,1,2,3
CA-510,2017,332,73,405,154,50,178,23,204,201,261,59,54,10,4,0,5,1,8,3,320,64,4,6,11,840,821,1661,527,584,1111,313,237,550,660,657,1317,109,65,174,16,26,42,31,40,71,24,33,57,21,5,26,57,72,129,31,43,74,26,29,55,46,61,107,7,7,14,0,1,1,2,3,5,2,0,2,8,5,13,13,0,13,19,5,24,0,0,0,0,0,0,0,0,0,2,0,2,42,58,100,33,49,82,9,9,18,31,38,69,8,8,16,0,3,3,2,7,9,1,2,3
CA-511,2017,508,18,526,333,14,175,4,347,179,234,12,203,6,22,0,4,0,45,0,246,209,22,4,45,975,567,1542,652,433,1085,323,134,457,548,405,953,316,101,417,33,23,56,13,25,38,65,13,78,7,2,9,45,31,76,24,20,44,21,11,32,35,21,56,8,3,11,0,4,4,1,1,2,1,2,3,1,1,2,6,1,7,6,2,8,1,0,1,0,0,0,0,0,0,0,0,0,77,32,109,67,29,96,10,3,13,47,22,69,22,9,31,2,0,2,1,1,2,5,0,5
CA-512,2017,356,75,431,208,54,148,21,262,169,139,57,28,13,138,1,36,1,15,3,196,41,139,37,18,616,637,1253,408,457,865,208,180,388,295,493,788,81,94,175,164,12,176,52,12,64,24,26,50,10,0,10,29,11,40,17,8,25,12,3,15,14,9,23,7,2,9,2,0,2,2,0,2,4,0,4,6,0,6,4,0,4,5,0,5,1,0,1,2,0,2,2,0,2,0,0,0,48,57,105,40,41,81,8,16,24,30,45,75,8,8,16,4,1,5,4,1,5,2,2,4
CA-513,2017,105,16,121,23,10,82,6,33,88,91,16,8,0,2,0,0,0,4,0,107,8,2,0,4,354,499,853,163,305,468,191,194,385,298,421,719,31,26,57,11,6,17,6,28,34,8,18,26,4,0,4,34,26,60,13,14,27,21,12,33,27,20,47,5,2,7,0,0,0,0,0,0,2,4,6,1,0,1,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,15,30,45,12,21,33,3,9,12,11,25,36,3,1,4,1,2,3,0,1,1,0,1,1
CA-514,2017,274,0,274,109,0,165,0,109,165,171,0,59,0,16,0,12,0,16,0,171,59,16,12,16,487,1529,2016,232,893,1125,255,636,891,318,1085,1403,97,160,257,25,57,82,24,131,155,23,96,119,24,0,24,57,68,125,21,33,54,36,35,71,36,58,94,9,5,14,4,0,4,2,0,2,6,5,11,9,0,9,15,0,15,13,0,13,4,0,4,3,0,3,1,0,1,3,0,3,88,123,211,56,89,145,32,34,66,60,83,143,17,17,34,3,0,3,6,14,20,2,9,11
CA-515,2017,184,23,207,143,18,41,5,161,46,128,16,26,0,1,0,3,7,26,0,144,26,1,10,26,521,458,979,459,400,859,62,58,120,420,373,793,44,8,52,6,8,14,13,43,56,38,26,64,2,1,3,27,42,69,24,33,57,3,9,12,20,32,52,2,0,2,0,2,2,2,1,3,3,7,10,1,0,1,1,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,20,24,44,20,23,43,0,1,1,17,22,39,1,0,1,2,0,2,0,1,1,0,1,1
CA-516,2017,175,38,213,130,29,45,9,159,54,113,33,9,0,0,0,26,5,27,0,146,9,0,31,27,530,404,934,449,363,812,81,41,122,389,320,709,21,2,23,3,7,10,54,53,107,63,22,85,6,2,8,44,32,76,37,21,58,7,11,18,27,25,52,2,0,2,2,0,2,8,4,12,5,3,8,5,1,6,1,1,2,5,1,6,0,0,0,0,0,0,1,1,2,0,0,0,43,60,103,40,59,99,3,1,4,34,50,84,2,1,3,0,1,1,4,4,8,3,4,7
CA-517,2017,82,0,82,32,0,50,0,32,50,67,0,5,0,1,0,4,0,5,0,67,5,1,4,5,199,116,315,132,78,210,67,38,105,158,101,259,13,4,17,5,3,8,18,5,23,5,3,8,1,0,1,8,16,24,7,11,18,1,5,6,7,12,19,1,1,2,0,0,0,0,2,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,9,17,8,8,16,0,1,1,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0
CA-518,2017,131,31,162,88,20,43,11,108,54,46,11,42,10,9,2,3,2,31,6,57,52,11,5,37,315,917,1232,257,698,955,58,219,277,133,438,571,129,260,389,15,29,44,5,26,31,33,164,197,12,2,14,43,181,224,43,143,186,0,38,38,8,60,68,33,65,98,1,8,9,0,5,5,1,43,44,12,1,13,0,1,1,0,1,1,10,1,11,1,0,1,0,0,0,1,0,1,51,105,156,50,81,131,1,24,25,27,34,61,22,41,63,1,0,1,0,0,0,1,30,31
CA-519,2017,141,57,198,110,46,31,11,156,42,91,31,6,0,1,12,8,4,35,10,122,6,13,12,45,450,745,1195,376,685,1061,74,60,134,321,565,886,19,14,33,5,21,26,27,48,75,78,97,175,7,1,8,33,43,76,24,38,62,9,5,14,19,35,54,2,0,2,0,0,0,0,1,1,12,7,19,6,1,7,1,0,1,6,1,7,0,0,0,0,0,0,0,0,0,1,0,1,30,80,110,27,70,97,3,10,13,24,57,81,0,2,2,0,0,0,3,6,9,3,15,18
CA-520,2017,4,3,7,4,0,0,3,4,3,4,0,0,0,0,0,0,0,0,3,4,0,0,0,3,156,298,454,148,197,345,8,101,109,118,125,243,28,35,63,1,13,14,6,17,23,3,108,111,0,0,0,0,23,23,0,12,12,0,11,11,0,15,15,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,13,13,0,4,4,0,4,4,0,3,3,0,0,0,0,2,2,0,8,8
CA-521,2017,136,5,141,105,5,31,0,110,31,62,0,53,0,4,0,0,0,17,5,62,53,4,0,22,250,209,459,210,178,388,40,31,71,150,154,304,73,23,96,7,3,10,1,9,10,19,20,39,7,0,7,16,9,25,14,9,23,2,0,2,9,6,15,5,3,8,0,0,0,0,0,0,2,0,2,5,0,5,2,0,2,2,0,2,3,0,3,0,0,0,0,0,0,2,0,2,10,18,28,9,18,27,1,0,1,9,12,21,1,2,3,0,0,0,0,2,2,0,2,2
CA-522,2017,59,33,92,47,30,12,3,77,15,46,25,0,0,5,0,2,7,6,1,71,0,5,9,7,325,434,759,295,405,700,30,29,59,275,341,616,7,9,16,7,4,11,14,66,80,22,14,36,1,2,3,39,46,85,31,44,75,8,2,10,23,29,52,4,1,5,0,1,1,6,10,16,6,5,11,1,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,51,40,91,48,38,86,3,2,5,43,34,77,1,1,2,0,2,2,2,3,5,5,0,5
CA-523,2017,27,31,58,16,9,11,22,25,33,17,20,0,0,0,0,7,10,3,1,37,0,0,17,4,43,133,176,32,96,128,11,37,48,29,106,135,2,2,4,1,4,5,8,16,24,3,5,8,2,2,4,2,9,11,0,6,6,2,3,5,0,7,7,0,1,1,0,0,0,0,0,0,2,1,3,0,0,0,2,2,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,12,12,0,12,12,0,0,0,0,10,10,0,0,0,0,0,0,0,1,1,0,1,1
CA-524,2017,115,88,203,93,64,22,24,157,46,82,67,13,3,4,3,0,6,16,9,149,16,7,6,25,287,473,760,240,406,646,47,67,114,218,339,557,23,19,42,8,9,17,5,10,15,33,96,129,3,6,9,15,26,41,9,18,27,6,8,14,9,17,26,1,1,2,0,2,2,0,0,0,5,6,11,3,4,7,0,2,2,3,5,8,0,0,0,0,1,1,0,0,0,0,0,0,20,27,47,18,26,44,2,1,3,12,18,30,0,0,0,1,1,2,3,1,4,4,7,11
CA-525,2017,18,138,156,17,135,1,3,152,4,15,107,0,18,0,0,0,8,3,5,122,18,0,8,8,106,496,602,94,490,584,12,6,18,94,446,540,3,24,27,0,0,0,3,15,18,6,11,17,0,0,0,8,22,30,8,22,30,0,0,0,8,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,82,97,15,82,97,0,0,0,15,82,97,0,0,0,0,0,0,0,0,0,0,0,0
CA-526,2017,64,44,108,44,43,20,1,87,21,61,33,0,1,0,0,0,0,3,10,94,1,0,0,13,103,264,367,78,251,329,25,13,38,90,209,299,0,10,10,1,1,2,4,10,14,8,34,42,0,13,13,6,32,38,5,32,37,1,0,1,5,28,33,0,0,0,0,0,0,0,1,1,1,3,4,0,13,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,10,8,18,0,2,2,7,10,17,0,0,0,0,0,0,2,0,2,1,0,1
CA-527,2017,21,0,21,7,0,14,0,7,14,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,68,56,124,47,53,100,21,3,24,58,50,108,1,0,1,0,0,0,4,3,7,5,3,8,1,0,1,2,1,3,1,1,2,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,8,1,9,0,0,0,7,1,8,1,0,1,0,0,0,0,0,0,0,0,0
CA-529,2017,18,89,107,8,82,10,7,90,17,14,51,0,0,0,0,2,29,2,9,65,0,0,31,11,28,373,401,17,342,359,11,31,42,21,272,293,0,7,7,0,2,2,4,59,63,3,33,36,6,0,6,6,16,22,2,16,18,4,0,4,4,13,17,0,0,0,0,1,1,1,2,3,1,0,1,2,0,2,4,0,4,4,0,4,0,0,0,0,0,0,1,0,1,1,0,1,0,23,23,0,22,22,0,1,1,0,17,17,0,1,1,0,0,0,0,1,1,0,4,4
CA-530,2017,2,17,19,2,17,0,0,19,0,2,17,0,0,0,0,0,0,0,0,19,0,0,0,0,5,116,121,5,111,116,0,5,5,5,109,114,0,2,2,0,2,2,0,2,2,0,1,1,0,0,0,0,5,5,0,5,5,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,13,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
CA-600,2017,6598,1258,7856,4325,800,2273,458,5125,2731,2154,400,3697,800,65,33,140,14,542,11,2554,4497,98,154,553,13972,38470,52442,9552,24535,34087,4420,13935,18355,5554,15535,21089,6996,19669,26665,229,1006,1235,326,1243,1569,867,1017,1884,189,22,211,1199,1679,2878,742,775,1517,457,904,1361,487,504,991,568,767,1335,20,151,171,44,33,77,80,224,304,119,12,131,70,10,80,54,6,60,112,14,126,0,1,1,3,0,3,20,1,21,1070,3370,4440,918,2905,3823,152,465,617,462,1593,2055,537,1427,1964,24,102,126,18,173,191,29,75,104
CA-601,2017,1296,293,1589,575,161,721,132,736,853,838,202,297,37,32,4,16,25,113,25,1040,334,36,41,138,3539,5621,9160,2332,4346,6678,1207,1275,2482,2295,3405,5700,876,1188,2064,96,234,330,64,224,288,208,570,778,73,21,94,350,904,1254,192,574,766,158,330,488,201,409,610,111,231,342,6,79,85,12,20,32,20,165,185,38,17,55,35,4,39,41,13,54,22,0,22,0,0,0,2,8,10,8,0,8,613,454,1067,532,388,920,81,66,147,387,276,663,170,112,282,18,16,34,8,21,29,30,29,59
CA-602,2017,1199,66,1265,571,37,628,29,608,657,794,66,203,0,75,0,57,0,70,0,860,203,75,57,70,2208,2584,4792,1262,1753,3015,946,831,1777,1529,1958,3487,343,376,719,116,97,213,112,97,209,108,56,164,26,0,26,79,75,154,43,60,103,36,15,51,53,50,103,18,25,43,3,0,3,1,0,1,4,0,4,12,0,12,14,0,14,20,0,20,3,0,3,1,0,1,0,0,0,2,0,2,48,357,405,38,262,300,10,95,105,35,283,318,9,30,39,2,29,31,2,15,17,0,0,0
CA-603,2017,284,154,438,84,74,200,80,158,280,247,126,19,13,2,3,5,6,11,6,373,32,5,11,17,967,893,1860,579,659,1238,388,234,622,787,742,1529,84,60,144,16,16,32,27,42,69,53,33,86,4,0,4,51,98,149,23,60,83,28,38,66,41,81,122,4,8,12,1,2,3,1,2,3,4,5,9,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,49,100,40,43,83,11,6,17,40,41,81,6,0,6,0,0,0,2,8,10,3,0,3
CA-604,2017,175,12,187,137,9,38,3,146,41,113,8,36,1,3,0,3,0,20,3,121,37,3,3,23,541,269,810,426,207,633,115,62,177,353,180,533,103,27,130,12,15,27,10,8,18,63,39,102,13,0,13,44,22,66,33,16,49,11,6,17,23,17,40,11,2,13,2,0,2,1,0,1,7,3,10,10,0,10,3,0,3,7,0,7,3,0,3,0,0,0,0,0,0,3,0,3,62,28,90,54,23,77,8,5,13,46,18,64,11,2,13,2,1,3,0,1,1,3,6,9
CA-606,2017,160,57,217,78,36,82,21,114,103,89,15,50,31,18,5,0,0,3,6,104,81,23,0,9,655,1208,1863,471,912,1383,184,296,480,368,660,1028,217,379,596,41,69,110,7,46,53,22,54,76,7,1,8,22,50,72,13,33,46,9,17,26,12,29,41,7,11,18,2,4,6,0,4,4,1,2,3,2,0,2,5,1,6,5,1,6,1,0,1,1,0,1,0,0,0,0,0,0,208,110,318,179,92,271,29,18,47,123,55,178,73,29,102,2,8,10,3,8,11,7,10,17
CA-607,2017,100,10,110,59,7,41,3,66,44,37,6,49,4,5,0,4,0,5,0,43,53,5,4,5,228,347,575,158,267,425,70,80,150,103,182,285,99,124,223,8,5,13,5,10,15,13,26,39,4,0,4,12,28,40,5,21,26,7,7,14,4,17,21,5,6,11,2,0,2,1,0,1,0,5,5,1,0,1,3,0,3,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,11,19,30,7,16,23,4,3,7,7,13,20,4,3,7,0,0,0,0,1,1,0,2,2
CA-608,2017,230,4,234,101,0,129,4,101,133,126,4,55,0,10,0,14,0,25,0,130,55,10,14,25,768,1638,2406,455,1169,1624,313,469,782,536,1134,1670,144,287,431,25,45,70,27,114,141,36,58,94,9,0,9,84,182,266,40,128,168,44,54,98,56,117,173,17,57,74,2,2,4,5,3,8,4,3,7,4,0,4,5,0,5,5,0,5,2,0,2,0,0,0,1,0,1,1,0,1,57,91,148,51,71,122,6,20,26,40,65,105,13,13,26,3,3,6,0,6,6,1,4,5
CA-609,2017,390,44,434,218,26,172,18,244,190,217,26,136,14,9,0,1,0,27,4,243,150,9,1,31,687,1179,1866,426,875,1301,261,304,565,391,783,1174,234,205,439,17,22,39,8,25,33,37,144,181,24,0,24,68,122,190,44,89,133,24,33,57,46,80,126,18,21,39,0,0,0,2,2,4,2,19,21,15,0,15,9,0,9,15,0,15,7,0,7,0,0,0,0,0,0,2,0,2,50,111,161,45,91,136,5,20,25,31,82,113,19,16,35,0,1,1,0,1,1,0,11,11
CA-611,2017,142,41,183,67,17,75,24,84,99,124,9,11,12,0,0,0,0,7,20,133,23,0,0,27,488,664,1152,258,431,689,230,233,463,395,474,869,49,59,108,6,11,17,8,27,35,30,93,123,2,1,3,35,26,61,18,14,32,17,12,29,31,19,50,2,2,4,0,0,0,0,0,0,2,5,7,1,1,2,1,0,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,30,50,80,21,38,59,9,12,21,24,37,61,3,5,8,0,0,0,1,2,3,2,6,8
CA-612,2017,84,12,96,35,4,49,8,39,57,44,5,21,3,5,0,4,0,10,4,49,24,5,4,14,111,57,168,57,37,94,54,20,74,58,32,90,33,11,44,5,4,9,5,2,7,10,8,18,1,1,2,2,1,3,2,1,3,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1
CA-613,2017,68,52,120,2,44,66,8,46,74,68,40,0,2,0,0,0,4,0,6,108,2,0,4,6,128,1026,1154,5,637,642,123,389,512,127,940,1067,1,34,35,0,12,12,0,22,22,0,18,18,2,2,4,6,22,28,0,10,10,6,12,18,6,16,22,0,1,1,0,1,1,0,2,2,0,2,2,0,2,2,2,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,18,18,0,3,3,0,19,19,0,0,0,0,0,0,0,2,2,0,0,0
CA-614,2017,135,13,148,75,7,60,6,82,66,119,13,0,0,2,0,0,0,14,0,132,0,2,0,14,303,822,1125,220,696,916,83,126,209,260,641,901,8,57,65,6,20,26,10,69,79,19,35,54,3,4,7,12,191,203,10,136,146,2,55,57,9,113,122,0,31,31,0,0,0,1,31,32,2,16,18,2,2,4,1,2,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,76,84,8,65,73,0,11,11,7,46,53,0,7,7,1,0,1,0,17,17,0,6,6
CO-500,2017,543,908,1451,276,489,267,419,765,686,463,800,30,41,4,4,22,10,24,53,1263,71,8,32,77,1511,2508,4019,1071,1593,2664,440,915,1355,1214,2258,3472,89,102,191,16,9,25,94,84,178,98,55,153,29,33,62,104,198,302,73,132,205,31,66,97,85,178,263,4,8,12,1,0,1,9,10,19,5,2,7,13,18,31,16,15,31,28,31,59,0,1,1,0,0,0,1,1,2,0,0,0,141,191,332,128,150,278,13,41,54,115,175,290,8,11,19,1,0,1,7,3,10,10,2,12
CO-503,2017,1411,64,1475,946,41,465,23,987,488,685,47,463,4,15,0,55,6,193,7,732,467,15,61,200,4612,894,5506,3587,720,4307,1025,174,1199,2720,607,3327,1228,136,1364,37,16,53,240,72,312,387,63,450,33,3,36,342,130,472,265,102,367,77,28,105,181,92,273,101,20,121,6,1,7,11,4,15,43,13,56,25,2,27,8,1,9,13,1,14,17,1,18,1,0,1,1,0,1,1,1,2,476,72,548,423,63,486,53,9,62,296,38,334,139,16,155,1,1,2,23,11,34,17,6,23
CO-504,2017,408,35,443,286,26,122,9,312,131,206,21,125,4,4,0,13,1,60,9,227,129,4,14,69,958,457,1415,773,398,1171,185,59,244,625,354,979,203,30,233,11,7,18,31,25,56,88,41,129,12,0,12,56,43,99,36,36,72,20,7,27,38,29,67,11,4,15,2,0,2,3,1,4,2,9,11,8,0,8,4,0,4,7,0,7,3,0,3,0,0,0,1,0,1,1,0,1,126,72,198,115,65,180,11,7,18,93,50,143,26,6,32,1,2,3,2,8,10,4,6,10
CT-503,2017,348,0,348,225,0,123,0,225,123,121,0,200,0,19,0,0,0,8,0,121,200,19,0,8,696,82,778,464,68,532,232,14,246,307,34,341,340,47,387,24,1,25,4,0,4,21,0,21,19,0,19,47,19,66,28,8,36,19,11,30,27,9,36,20,10,30,0,0,0,0,0,0,0,0,0,10,0,10,9,0,9,10,0,10,9,0,9,0,0,0,0,0,0,0,0,0,46,2,48,41,0,41,5,2,7,19,2,21,23,0,23,2,0,2,1,0,1,1,0,1
CT-505,2017,828,4,832,527,0,301,4,527,305,349,4,375,0,14,0,6,0,84,0,353,375,14,6,84,2276,334,2610,1616,267,1883,660,67,727,1183,228,1411,869,87,956,38,14,52,15,3,18,171,2,173,45,0,45,123,45,168,87,35,122,36,10,46,57,31,88,58,14,72,2,0,2,2,0,2,4,0,4,29,0,29,16,0,16,13,0,13,27,0,27,0,0,0,2,0,2,3,0,3,131,12,143,118,11,129,13,1,14,73,9,82,54,2,56,2,0,2,1,0,1,1,1,2
